# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1664954999.05320 -9.985213 142.762130 -0.460391 -0.003077 0.003897 -0.120877 0.992655 0.0000009245 -0.0000000583 -0.0000023051 0.0000007080 -0.0000029815 0.0004418757 8.7464300547 0.3291129484 0.0038881154 0.3185119928 -0.0011820684 0.0228409953
1664954999.15320 -9.825857 142.740435 -0.463734 -0.014406 0.010850 -0.123283 0.992208 0.0000010536 0.0000001850 -0.0000075239 0.0000011360 -0.0000141112 0.0004413579 8.7447350371 0.3193505368 0.0038877498 0.3180762193 -0.0011896238 0.0228530576
1664954999.25320 -9.662710 142.718257 -0.460209 -0.022501 0.011519 -0.123033 0.992081 0.0000010113 0.0000002656 -0.0000070837 0.0000016826 -0.0000210803 0.0004408037 8.7413487092 0.3100125165 0.0038922292 0.3176741309 -0.0011975888 0.0228632094
1664954999.35320 -9.507267 142.679064 -0.459240 -0.021760 0.008800 -0.125566 0.991808 0.0000009672 0.0000001415 -0.0000048565 0.0000016086 -0.0000201074 0.0004410028 8.7362145574 0.3002209521 0.0038945867 0.3172797779 -0.0012044185 0.0228771627
1664954999.45320 -9.345036 142.634113 -0.457415 -0.018519 0.013748 -0.133841 0.990734 0.0000011211 0.0000002929 -0.0000091561 0.0000014021 -0.0000177325 0.0004411278 8.7305886818 0.2904208788 0.0038955013 0.3169087188 -0.0012102455 0.0228912823
1664954999.55320 -9.209001 142.598600 -0.454220 -0.018057 0.009083 -0.150720 0.988370 0.0000010194 0.0000001254 -0.0000049778 0.0000013217 -0.0000167633 0.0004414115 8.7261543910 0.2821781938 0.0038979575 0.3166088744 -0.0012169917 0.0229041573
1664954999.65320 -9.086301 142.567039 -0.454181 -0.020178 0.008350 -0.161422 0.986644 0.0000010178 0.0000001036 -0.0000038866 0.0000014881 -0.0000187467 0.0004413382 8.7226359246 0.2745262125 0.0038987242 0.3163471134 -0.0012226521 0.0229173276
1664954999.75320 -8.979572 142.530910 -0.449001 -0.017353 0.006799 -0.179654 0.983553 0.0000010290 0.0000000381 -0.0000026629 0.0000012812 -0.0000160527 0.0004416378 8.7179417722 0.2679580336 0.0039015257 0.3161249849 -0.0012295647 0.0229297383
1664954999.85320 -8.888712 142.495879 -0.442782 -0.012974 0.004474 -0.193491 0.981006 0.0000010251 -0.0000000140 -0.0000011307 0.0000010159 -0.0000118297 0.0004419732 8.7134744165 0.2623497303 0.0039039872 0.3159369743 -0.0012362840 0.0229410819
1664954999.95320 -8.805517 142.464837 -0.438019 -0.009544 0.003339 -0.216561 0.976217 0.0000010581 -0.0000000208 -0.0000006242 0.0000008751 -0.0000087451 0.0004422009 8.7102163109 0.2573377809 0.0039075606 0.3157628211 -0.0012440542 0.0229513816
1664955000.05320 -8.735802 142.445132 -0.436106 -0.011165 -0.002436 -0.242653 0.970046 0.0000010869 -0.0000001257 0.0000047933 0.0000008583 -0.0000087688 0.0004422162 8.7078899599 0.2531839004 0.0039115418 0.3156056937 -0.0012514345 0.0229580614
1664955000.15320 -8.656876 142.430248 -0.435190 -0.015040 -0.000660 -0.276362 0.960936 0.0000011488 -0.0000001659 0.0000047609 0.0000010311 -0.0000122846 0.0004421605 8.7065190793 0.2484953494 0.0039106038 0.3154288575 -0.0012588092 0.0229648076
1664955000.25320 -8.578749 142.434455 -0.436639 -0.030684 0.008616 -0.299307 0.953624 0.0000011669 -0.0000001290 0.0000014401 0.0000024418 -0.0000277473 0.0004408805 8.7060559727 0.2433540841 0.0039034003 0.3152564178 -0.0012639109 0.0229691073
1664955000.35320 -8.500168 142.375821 -0.441574 -0.027591 0.019973 -0.298203 0.953895 0.0000012982 0.0000005981 -0.0000092685 0.0000025547 -0.0000286811 0.0004405394 8.7001772253 0.2388426466 0.0038984138 0.3150913860 -0.0012696395 0.0229715020
1664955000.45320 -8.400715 142.328994 -0.446965 -0.033514 0.038394 -0.308736 0.949782 0.0000023090 0.0000019411 -0.0000224954 0.0000039903 -0.0000380063 0.0004381893 8.6935900968 0.2330285101 0.0038932280 0.3149108419 -0.0012756543 0.0229716839
1664955000.55320 -8.346159 142.279555 -0.437387 -0.033234 0.028337 -0.317074 0.947395 0.0000016101 0.0000010955 -0.0000137688 0.0000035525 -0.0000354239 0.0004393903 8.6879951377 0.2292605705 0.0038917167 0.3147861609 -0.0012742818 0.0229739418
1664955000.65320 -8.296384 142.197016 -0.428828 -0.021456 0.026263 -0.334176 0.941900 0.0000017742 0.0000008478 -0.0000149361 0.0000021855 -0.0000256128 0.0004407296 8.6778047312 0.2262415676 0.0038937373 0.3146715236 -0.0012733209 0.0229755465
1664955000.75320 -8.254550 142.138213 -0.423088 -0.015044 0.014067 -0.346160 0.937949 0.0000013709 0.0000001968 -0.0000063386 0.0000013187 -0.0000167427 0.0004420109 8.6699479140 0.2236412370 0.0038931590 0.3145487107 -0.0012663451 0.0229725598
1664955000.85320 -8.200621 142.078107 -0.416597 -0.009305 0.012939 -0.346000 0.938099 0.0000014394 0.0000001237 -0.0000073398 0.0000009851 -0.0000114539 0.0004423308 8.6622471254 0.2201051476 0.0038906216 0.3144261077 -0.0012613603 0.0229750821
1664955000.95320 -8.127263 142.014112 -0.419594 -0.007495 0.019077 -0.351184 0.936082 0.0000016488 0.0000002819 -0.0000128172 0.0000010014 -0.0000118800 0.0004420578 8.6546731541 0.2157871920 0.0038881403 0.3142977568 -0.0012585439 0.0229773404
1664955001.05320 -8.034784 141.938040 -0.430488 0.000766 0.030837 -0.356322 0.933854 0.0000026392 0.0000004520 -0.0000249198 0.0000008464 -0.0000084534 0.0004411883 8.6444957245 0.2104241126 0.0038850623 0.3141657541 -0.0012593391 0.0229790549
1664955001.15320 -7.959795 141.845867 -0.442896 0.009084 0.029558 -0.375519 0.926299 0.0000029541 0.0000001017 -0.0000267621 0.0000007181 -0.0000020810 0.0004411891 8.6342594231 0.2056639805 0.0038870353 0.3140538400 -0.0012626598 0.0229822673
1664955001.25320 -7.868308 141.783178 -0.427256 0.000485 0.032487 -0.375120 0.926407 0.0000028098 0.0000005211 -0.0000263020 0.0000009244 -0.0000100307 0.0004409950 8.6267845193 0.2000659934 0.0038857142 0.3139074405 -0.0012623257 0.0229837770
1664955001.35320 -7.792877 141.735066 -0.421974 -0.013351 0.024070 -0.383189 0.923260 0.0000016210 0.0000005530 -0.0000145764 0.0000015125 -0.0000191181 0.0004414426 8.6211371773 0.1951564946 0.0038851010 0.3137816964 -0.0012607983 0.0229857032
1664955001.45320 -7.706452 141.672672 -0.410623 -0.023163 0.024604 -0.387444 0.921274 0.0000014012 0.0000006520 -0.0000116199 0.0000023589 -0.0000271921 0.0004407783 8.6136049193 0.1902338244 0.0038854756 0.3136736059 -0.0012605441 0.0229883926
1664955001.55320 -7.629048 141.584757 -0.404356 -0.023004 0.021909 -0.388296 0.920987 0.0000012167 0.0000005591 -0.0000096862 0.0000022226 -0.0000263552 0.0004409408 8.6029323536 0.1852247073 0.0038853385 0.3135570189 -0.0012638541 0.0229857598
1664955001.65320 -7.556049 141.467664 -0.408714 -0.008981 0.013398 -0.389705 0.920799 0.0000012030 0.0000001390 -0.0000074526 0.0000009810 -0.0000117333 0.0004423522 8.5883449209 0.1811957389 0.0038819166 0.3134600050 -0.0012631221 0.0229892585
1664955001.75320 -7.519376 141.342725 -0.423675 0.007735 -0.021077 -0.393151 0.919200 0.0000015960 0.0000003443 0.0000149767 0.0000010883 0.0000134852 0.0004418742 8.5736156124 0.1791400278 0.0038778994 0.3133458460 -0.0012671653 0.0229860161
1664955001.85320 -7.422838 141.224211 -0.408196 0.013528 -0.011339 -0.401683 0.915609 0.0000011546 0.0000000101 0.0000044087 0.0000011910 0.0000149006 0.0004422951 8.5586597097 0.1728565926 0.0038728747 0.3132213641 -0.0012690110 0.0229939775
1664955001.95320 -7.300144 141.149983 -0.410770 -0.003425 -0.000696 -0.401792 0.915724 0.0000011381 -0.0000001734 0.0000021019 0.0000007194 -0.0000025793 0.0004428570 8.5493380394 0.1653881899 0.0038682877 0.3131207574 -0.0012681068 0.0230005922
1664955002.05320 -7.205223 141.052479 -0.404766 -0.006132 -0.000220 -0.405181 0.914216 0.0000011466 -0.0000002037 0.0000026011 0.0000007692 -0.0000049121 0.0004428506 8.5373346148 0.1596350574 0.0038660297 0.3130399968 -0.0012675496 0.0230053785
1664955002.15320 -7.131681 140.942710 -0.403953 0.001022 -0.000402 -0.409113 0.912483 0.0000010981 -0.0000001759 0.0000002143 0.0000007045 0.0000010982 0.0004429167 8.5231670644 0.1546674953 0.0038645170 0.3129617605 -0.0012689876 0.0230087425
1664955002.25320 -7.047464 140.846796 -0.401417 0.001028 0.000741 -0.414035 0.910260 0.0000010965 -0.0000001795 -0.0000005992 0.0000006928 0.0000006806 0.0004429259 8.5116783706 0.1498107060 0.0038631280 0.3129012213 -0.0012727018 0.0230125317
1664955002.35320 -6.966044 140.756482 -0.399811 0.000127 0.001067 -0.421969 0.906610 0.0000011189 -0.0000001886 -0.0000005551 0.0000006940 -0.0000000786 0.0004429594 8.5008665739 0.1450890681 0.0038605736 0.3128485539 -0.0012780029 0.0230167037
1664955002.45320 -6.895563 140.669698 -0.398400 0.000675 0.000543 -0.432013 0.901867 0.0000010305 -0.0000001527 -0.0000006210 0.0000006511 0.0000001286 0.0004429625 8.4905166877 0.1407978924 0.0038640721 0.3127771668 -0.0012905986 0.0230122016
1664955002.55320 -6.830558 140.587104 -0.398074 0.001785 0.000430 -0.446895 0.894585 0.0000010610 -0.0000001494 -0.0000008353 0.0000006463 0.0000013642 0.0004430016 8.4804027793 0.1369941958 0.0038617361 0.3127302614 -0.0012979574 0.0230161650
1664955002.65320 -6.767677 140.509945 -0.395633 0.002139 0.001111 -0.464266 0.885692 0.0000011405 -0.0000001626 -0.0000014733 0.0000006585 0.0000015053 0.0004430785 8.4712458845 0.1333732054 0.0038580373 0.3126873788 -0.0013038473 0.0230210684
1664955002.75320 -6.711425 140.441347 -0.394693 0.001057 0.001220 -0.488456 0.872587 0.0000011535 -0.0000001432 -0.0000011699 0.0000006486 0.0000005416 0.0004431656 8.4631207865 0.1299195752 0.0038514997 0.3126357126 -0.0013090757 0.0230230725
1664955002.85320 -6.659456 140.375508 -0.393441 -0.001015 0.002678 -0.510448 0.859904 0.0000012327 -0.0000001299 -0.0000011611 0.0000006475 -0.0000013935 0.0004432457 8.4550107870 0.1270471704 0.0038444828 0.3125878418 -0.0013129087 0.0230270660
1664955002.95320 -6.618693 140.302957 -0.390329 0.002125 0.002814 -0.533843 0.845576 0.0000012595 -0.0000001233 -0.0000029068 0.0000006230 0.0000004615 0.0004433076 8.4466770967 0.1246796027 0.0038366614 0.3125300155 -0.0013162822 0.0230254148
1664955003.05320 -6.585088 140.250435 -0.388203 0.001412 0.002119 -0.557489 0.830180 0.0000013058 -0.0000000987 -0.0000020719 0.0000006190 0.0000001232 0.0004434125 8.4398283266 0.1225262154 0.0038307533 0.3124749547 -0.0013205839 0.0230297893
1664955003.15320 -6.562722 140.196684 -0.384563 0.000722 0.001330 -0.578218 0.815881 0.0000013256 -0.0000000602 -0.0000011487 0.0000006140 -0.0000001010 0.0004434868 8.4335572403 0.1210569891 0.0038300402 0.3124152767 -0.0013251593 0.0230271867
1664955003.25320 -6.549604 140.139280 -0.381806 0.000525 -0.000106 -0.595600 0.803281 0.0000013031 -0.0000000492 0.0000000015 0.0000006161 0.0000005993 0.0004435572 8.4259622152 0.1202134122 0.0038193622 0.3123512394 -0.0013240394 0.0230246729
1664955003.35320 -6.540591 140.064902 -0.376849 0.000268 0.000380 -0.612708 0.790310 0.0000013159 -0.0000000162 -0.0000002264 0.0000006186 0.0000000327 0.0004436166 8.4173681666 0.1195024624 0.0038144299 0.3122888596 -0.0013227316 0.0230231670
1664955003.45320 -6.533381 139.959725 -0.365010 0.003798 -0.000768 -0.624917 0.780681 0.0000012745 0.0000000176 -0.0000015555 0.0000006125 0.0000026205 0.0004435926 8.4071678349 0.1192533744 0.0038161711 0.3121878472 -0.0013138455 0.0230105360
1664955003.55320 -6.510449 139.880167 -0.360965 0.001540 0.000294 -0.635845 0.771816 0.0000012589 0.0000000387 -0.0000008818 0.0000006032 0.0000008624 0.0004436472 8.3947855650 0.1182564671 0.0038070682 0.3121310296 -0.0013104601 0.0230114357
1664955003.65320 -6.494216 139.789174 -0.358401 0.001573 0.000728 -0.643355 0.765566 0.0000012860 0.0000000457 -0.0000012073 0.0000006173 0.0000006619 0.0004436881 8.3837961935 0.1174097617 0.0037966986 0.3120828615 -0.0013082877 0.0230147630
1664955003.75320 -6.484289 139.688893 -0.354010 0.003925 0.000515 -0.649050 0.760735 0.0000013393 0.0000000484 -0.0000023535 0.0000006445 0.0000022573 0.0004436990 8.3716910507 0.1166864682 0.0037860746 0.3120331558 -0.0013038309 0.0230157295
1664955003.85320 -6.466694 139.587821 -0.348046 0.002725 0.001551 -0.654099 0.756402 0.0000013426 0.0000000622 -0.0000023113 0.0000006370 0.0000008737 0.0004437304 8.3596480022 0.1156741349 0.0037741313 0.3119851505 -0.0012975777 0.0230162412
1664955003.95320 -6.454124 139.475035 -0.340805 0.003466 0.001002 -0.658198 0.752836 0.0000013186 0.0000000638 -0.0000024066 0.0000006467 0.0000016650 0.0004437322 8.3464477309 0.1150823743 0.0037649056 0.3119309322 -0.0012875675 0.0230096532
1664955004.05320 -6.440240 139.356224 -0.334876 0.003713 0.000348 -0.659507 0.751690 0.0000013003 0.0000000635 -0.0000020761 0.0000006527 0.0000023415 0.0004437429 8.3320822655 0.1143897038 0.0037530109 0.3118799927 -0.0012790701 0.0230099126
1664955004.15320 -6.422030 139.221433 -0.329245 0.003495 0.000427 -0.660274 0.751016 0.0000011414 0.0000000599 -0.0000020820 0.0000006308 0.0000019710 0.0004437572 8.3164126922 0.1134210277 0.0037442625 0.3118042150 -0.0012710105 0.0230006305
1664955004.25320 -6.403460 139.073272 -0.324333 0.004442 0.000727 -0.661096 0.750287 0.0000011179 0.0000000633 -0.0000027850 0.0000006287 0.0000024840 0.0004437592 8.2984783040 0.1124066579 0.0037353891 0.3117357263 -0.0012627279 0.0229973279
1664955004.35320 -6.384483 138.919679 -0.322045 0.004614 0.000853 -0.661321 0.750088 0.0000011269 0.0000000599 -0.0000029768 0.0000006362 0.0000027229 0.0004437646 8.2796844206 0.1112542911 0.0037268679 0.3116716105 -0.0012569814 0.0229955455
1664955004.45320 -6.351089 138.740887 -0.318965 0.004167 0.001667 -0.661946 0.749538 0.0000009105 -0.0000000174 -0.0000033737 0.0000005699 0.0000021148 0.0004437245 8.2605323572 0.1100913069 0.0037166624 0.3115133734 -0.0012363023 0.0229869863
1664955004.55320 -6.328681 138.576619 -0.315801 0.005015 0.002469 -0.661858 0.749608 0.0000009367 -0.0000000221 -0.0000044660 0.0000005746 0.0000017972 0.0004437211 8.2386615375 0.1081716067 0.0037060441 0.3114315744 -0.0012309799 0.0229891571
1664955004.65320 -6.305430 138.414063 -0.311647 0.004739 0.002559 -0.662185 0.749321 0.0000008975 -0.0000000049 -0.0000042597 0.0000005671 0.0000014862 0.0004437250 8.2194293945 0.1069148178 0.0036951176 0.3113439452 -0.0012266730 0.0229879145
1664955004.75320 -6.281879 138.254848 -0.307479 0.005140 0.003479 -0.661996 0.749482 0.0000008985 -0.0000000050 -0.0000051843 0.0000005688 0.0000012518 0.0004437113 8.2002249981 0.1056097042 0.0036849576 0.3112687812 -0.0012225472 0.0229891165
1664955004.85320 -6.261842 138.098122 -0.307959 0.005130 0.002290 -0.662233 0.749277 0.0000008735 -0.0000000092 -0.0000043966 0.0000005709 0.0000021832 0.0004437169 8.1819366431 0.1045127123 0.0036742992 0.3111879894 -0.0012210517 0.0229889065
1664955004.95320 -6.247879 137.945451 -0.304827 0.004915 0.001701 -0.662189 0.749318 0.0000008819 -0.0000000083 -0.0000037663 0.0000005748 0.0000024522 0.0004437298 8.1635132248 0.1033382684 0.0036624755 0.3110926407 -0.0012197627 0.0229905851
1664955005.05320 -6.227699 137.790402 -0.298287 0.004609 0.001771 -0.663755 0.747933 0.0000008215 -0.0000000294 -0.0000035721 0.0000005366 0.0000018172 0.0004437156 8.1452385935 0.1025103726 0.0036493171 0.3110149159 -0.0012178864 0.0229894224
1664955005.15320 -6.210314 137.640583 -0.298154 0.003511 0.002232 -0.665422 0.746455 0.0000008222 -0.0000000275 -0.0000033353 0.0000005374 0.0000010186 0.0004437334 8.1265521054 0.1013504201 0.0036379729 0.3109552514 -0.0012183385 0.0229919571
1664955005.25320 -6.194849 137.487495 -0.299715 0.004763 0.003352 -0.667448 0.744634 0.0000008631 -0.0000000390 -0.0000049090 0.0000005409 0.0000012139 0.0004437091 8.1085702798 0.1005890385 0.0036264134 0.3108929468 -0.0012199344 0.0229938315
1664955005.35320 -6.183384 137.343708 -0.301169 0.004241 0.003053 -0.668887 0.743345 0.0000008599 -0.0000000444 -0.0000044922 0.0000005388 0.0000010345 0.0004437223 8.0910144734 0.0997889492 0.0036143334 0.3108320514 -0.0012217891 0.0229961341
1664955005.45320 -6.166395 137.193874 -0.303994 0.003915 0.002029 -0.670387 0.741998 0.0000008431 -0.0000000510 -0.0000034969 0.0000005487 0.0000013666 0.0004437482 8.0740205802 0.0992728934 0.0036034133 0.3107635610 -0.0012245104 0.0229995084
1664955005.55320 -6.151991 137.038446 -0.304877 0.004352 0.002100 -0.671220 0.741242 0.0000008465 -0.0000000568 -0.0000038747 0.0000005517 0.0000015812 0.0004437601 8.0556879262 0.0983103484 0.0035921735 0.3107059203 -0.0012281073 0.0230052510
1664955005.65320 -6.141203 136.883032 -0.305942 0.005533 0.002164 -0.672714 0.739879 0.0000008527 -0.0000000686 -0.0000045909 0.0000005661 0.0000023326 0.0004437711 8.0369352786 0.0976183201 0.0035805564 0.3106439766 -0.0012309070 0.0230101344
1664955005.75320 -6.128740 136.729365 -0.307428 0.006419 0.002614 -0.676144 0.736737 0.0000008935 -0.0000000840 -0.0000054077 0.0000005789 0.0000026950 0.0004437874 8.0190557496 0.0971117440 0.0035702694 0.3105858246 -0.0012341784 0.0230162968
1664955005.85320 -6.116359 136.586957 -0.307984 0.005989 0.002545 -0.679549 0.733601 0.0000008826 -0.0000000761 -0.0000051192 0.0000005742 0.0000023955 0.0004438320 8.0023394423 0.0964728815 0.0035605632 0.3105303592 -0.0012378762 0.0230217792
1664955005.95320 -6.094369 136.449414 -0.313436 0.004746 0.001519 -0.682753 0.730632 0.0000008129 -0.0000000432 -0.0000041627 0.0000005427 0.0000019287 0.0004438407 7.9867428752 0.0959751958 0.0035510752 0.3104690696 -0.0012391948 0.0230210025
1664955006.05320 -6.084935 136.319511 -0.314418 0.003139 0.000164 -0.684292 0.729201 0.0000007664 -0.0000000188 -0.0000018613 0.0000005354 0.0000019272 0.0004438851 7.9710228264 0.0948329738 0.0035422613 0.3104221965 -0.0012450714 0.0230250308
1664955006.15320 -6.082518 136.187302 -0.312689 0.002300 -0.001599 -0.684882 0.728648 0.0000007491 -0.0000000313 -0.0000000651 0.0000005341 0.0000025094 0.0004438903 7.9551329399 0.0945093857 0.0035327768 0.3103579579 -0.0012470521 0.0230319738
1664955006.25320 -6.076209 136.041397 -0.312394 0.002491 -0.001418 -0.685480 0.728086 0.0000007500 -0.0000000285 -0.0000003504 0.0000005393 0.0000025161 0.0004439003 7.9382006290 0.0943210592 0.0035236423 0.3102970337 -0.0012498941 0.0230373050
1664955006.35320 -6.070218 135.885607 -0.312702 0.003694 -0.001207 -0.685774 0.727804 0.0000007601 -0.0000000286 -0.0000011976 0.0000005567 0.0000031789 0.0004438998 7.9201039553 0.0940786771 0.0035146732 0.3102360255 -0.0012505695 0.0230423064
1664955006.45320 -6.064512 135.726294 -0.311946 0.004970 -0.000855 -0.686076 0.727513 0.0000007674 -0.0000000341 -0.0000022604 0.0000005783 0.0000038379 0.0004438912 7.9013574331 0.0938082417 0.0035056146 0.3101750252 -0.0012499664 0.0230469295
1664955006.55320 -6.059912 135.569914 -0.315566 0.004701 -0.000239 -0.686273 0.727328 0.0000007556 -0.0000000088 -0.0000028078 0.0000005653 0.0000031994 0.0004439048 7.8828386878 0.0934051135 0.0034958171 0.3101141269 -0.0012508072 0.0230545321
1664955006.65320 -6.050780 135.414651 -0.316375 0.004315 0.000981 -0.686325 0.727281 0.0000007707 0.0000000087 -0.0000031168 0.0000005702 0.0000021736 0.0004439457 7.8648952334 0.0931548371 0.0034875224 0.3100547406 -0.0012524541 0.0230636466
1664955006.75320 -6.044337 135.264603 -0.316342 0.004033 0.001334 -0.686530 0.727089 0.0000007733 0.0000000136 -0.0000030552 0.0000005818 0.0000018780 0.0004439772 7.8472162280 0.0927800218 0.0034801941 0.3099963582 -0.0012534112 0.0230706542
1664955006.85320 -6.039056 135.114999 -0.317280 0.004080 0.000754 -0.686861 0.726777 0.0000007701 0.0000000194 -0.0000027671 0.0000005804 0.0000022023 0.0004439881 7.8300825707 0.0926105134 0.0034731843 0.3099321335 -0.0012541207 0.0230746527
1664955006.95320 -6.032357 134.963992 -0.317219 0.003750 0.000216 -0.687067 0.726584 0.0000008362 0.0000000511 -0.0000023573 0.0000006157 0.0000023982 0.0004440388 7.8128151810 0.0923687189 0.0034660881 0.3098751696 -0.0012562522 0.0230826026
1664955007.05320 -6.021747 134.819408 -0.324963 0.003019 0.000063 -0.687231 0.726433 0.0000008004 0.0000000590 -0.0000019006 0.0000006046 0.0000021763 0.0004439894 7.7951155079 0.0919720756 0.0034601409 0.3098129507 -0.0012548833 0.0230868454
1664955007.15320 -6.015650 134.667663 -0.323831 0.002424 -0.000043 -0.687524 0.726157 0.0000007828 0.0000000734 -0.0000013253 0.0000005946 0.0000016287 0.0004440048 7.7782357334 0.0913963100 0.0034535857 0.3097536993 -0.0012583147 0.0230937087
1664955007.25320 -6.005734 134.512581 -0.326384 0.001198 -0.000637 -0.688013 0.725697 0.0000007613 0.0000000801 -0.0000002617 0.0000005661 0.0000014314 0.0004440032 7.7606512783 0.0911679388 0.0034465158 0.3096879891 -0.0012616607 0.0231007846
1664955007.35320 -5.995866 134.356914 -0.326875 0.001606 0.000124 -0.687973 0.725735 0.0000007622 0.0000000829 -0.0000009476 0.0000005649 0.0000010805 0.0004440172 7.7423429286 0.0906444935 0.0034392653 0.3096302383 -0.0012650465 0.0231076287
1664955007.45320 -5.985069 134.204424 -0.326671 0.000119 -0.000682 -0.688078 0.725636 0.0000007692 0.0000000909 0.0000005732 0.0000005624 0.0000005376 0.0004440300 7.7247759173 0.0901142767 0.0034326315 0.3095748567 -0.0012682851 0.0231150445
1664955007.55320 -5.975866 134.049620 -0.326205 0.000210 -0.000953 -0.688041 0.725671 0.0000007847 0.0000001037 0.0000006104 0.0000005674 0.0000009257 0.0004440356 7.7070032442 0.0896494686 0.0034251455 0.3095184283 -0.0012708947 0.0231233797
1664955007.65320 -5.968812 133.895135 -0.324285 0.001274 -0.001432 -0.688180 0.725537 0.0000008225 0.0000001218 0.0000003179 0.0000005824 0.0000017936 0.0004440459 7.6891474910 0.0892938853 0.0034180521 0.3094610734 -0.0012734221 0.0231313604
1664955007.75320 -5.962018 133.742136 -0.322850 0.001951 -0.002377 -0.688175 0.725538 0.0000008134 0.0000001053 0.0000004930 0.0000005711 0.0000028452 0.0004440259 7.6714803352 0.0889859664 0.0034106534 0.3094024145 -0.0012745298 0.0231401772
1664955007.85320 -5.957581 133.592160 -0.325185 0.002161 -0.002809 -0.688051 0.725654 0.0000007774 0.0000000864 0.0000005282 0.0000005593 0.0000031349 0.0004439959 7.6538757282 0.0885792814 0.0034031753 0.3093417528 -0.0012741120 0.0231468457
1664955007.95320 -5.947892 133.438585 -0.321968 0.001805 -0.002930 -0.688453 0.725273 0.0000007366 0.0000000530 0.0000009415 0.0000005397 0.0000030186 0.0004439790 7.6366880666 0.0883464002 0.0033958676 0.3092750481 -0.0012747320 0.0231532226
1664955008.05320 -5.945122 133.285564 -0.321779 0.002671 -0.002068 -0.688884 0.724864 0.0000007653 0.0000000718 -0.0000002118 0.0000005518 0.0000031791 0.0004439874 7.6187698841 0.0879546257 0.0033889652 0.3092176180 -0.0012762336 0.0231621883
1664955008.15320 -5.939917 133.137613 -0.326240 0.003009 -0.001939 -0.688827 0.724917 0.0000007512 0.0000000714 -0.0000006818 0.0000005485 0.0000031754 0.0004439835 7.6012017789 0.0878512339 0.0033818113 0.3091419379 -0.0012762392 0.0231683077
1664955008.25320 -5.934066 132.981566 -0.325467 0.004522 -0.001346 -0.688734 0.724999 0.0000007668 0.0000000694 -0.0000018473 0.0000005704 0.0000039314 0.0004439770 7.5840989602 0.0877290891 0.0033747660 0.3090810771 -0.0012782859 0.0231774393
1664955008.35320 -5.923551 132.823451 -0.323830 0.005661 -0.001728 -0.688651 0.725069 0.0000007791 0.0000000737 -0.0000021689 0.0000005768 0.0000047045 0.0004439590 7.5664493934 0.0874984766 0.0033675556 0.3090232024 -0.0012796648 0.0231871942
1664955008.45320 -5.918287 132.668396 -0.323159 0.007678 -0.001689 -0.688477 0.725215 0.0000007713 0.0000000371 -0.0000033664 0.0000005953 0.0000060020 0.0004439080 7.5482455655 0.0870301163 0.0033604843 0.3089625671 -0.0012805227 0.0231961472
1664955008.55320 -5.909715 132.513914 -0.326561 0.007111 -0.002215 -0.688047 0.725628 0.0000007840 0.0000000434 -0.0000028415 0.0000005997 0.0000059872 0.0004439296 7.5308010822 0.0866214799 0.0033537882 0.3089068109 -0.0012820396 0.0232070185
1664955008.65320 -5.900530 132.359956 -0.328034 0.006362 -0.001794 -0.688311 0.725385 0.0000007963 0.0000000507 -0.0000025730 0.0000005896 0.0000053659 0.0004439636 7.5132590049 0.0861687591 0.0033475790 0.3088534942 -0.0012836950 0.0232178948
1664955008.75320 -5.892474 132.204356 -0.329323 0.007495 -0.000363 -0.687737 0.725922 0.0000008226 0.0000000306 -0.0000042316 0.0000005859 0.0000052218 0.0004439438 7.4954972817 0.0857651249 0.0033416669 0.3087981296 -0.0012853701 0.0232280852
1664955008.85320 -5.887640 132.050240 -0.335091 0.007624 -0.000625 -0.687481 0.726162 0.0000007431 -0.0000000089 -0.0000038934 0.0000005623 0.0000051413 0.0004439473 7.4782295237 0.0854031623 0.0033357893 0.3087410593 -0.0012880070 0.0232381135
1664955008.95320 -5.884477 131.898801 -0.335092 0.007958 -0.000721 -0.687387 0.726248 0.0000007578 -0.0000000223 -0.0000043027 0.0000005745 0.0000055552 0.0004439455 7.4606154734 0.0852743328 0.0033300401 0.3086818427 -0.0012905016 0.0232490896
1664955009.05320 -5.879331 131.746151 -0.336006 0.007970 -0.000915 -0.687213 0.726412 0.0000007482 -0.0000000393 -0.0000041734 0.0000005729 0.0000058978 0.0004439438 7.4435626621 0.0851880308 0.0033226441 0.3086199881 -0.0012909369 0.0232593418
1664955009.15320 -5.875741 131.600341 -0.335225 0.007801 -0.001209 -0.686834 0.726771 0.0000007643 -0.0000000385 -0.0000037962 0.0000005687 0.0000058920 0.0004439567 7.4262860393 0.0849324939 0.0033160311 0.3085522855 -0.0012920537 0.0232652721
1664955009.25320 -5.859295 131.444773 -0.336163 0.007267 -0.001531 -0.686415 0.727173 0.0000007463 -0.0000000276 -0.0000033457 0.0000005585 0.0000056025 0.0004439770 7.4098149987 0.0847883833 0.0033096239 0.3084925456 -0.0012929426 0.0232762832
1664955009.35320 -5.852076 131.296224 -0.337532 0.006468 -0.001988 -0.686530 0.727070 0.0000007362 -0.0000000230 -0.0000026081 0.0000005552 0.0000053261 0.0004440039 7.3923454078 0.0839491477 0.0033032592 0.3084460004 -0.0012949749 0.0232867791
