# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1666059908.95139 23.118182 0.141752 0.391475 0.007766 0.006104 -0.999913 0.008715 0.0000019533 0.0000000448 -0.0000063457 0.0000017212 -0.0000050713 0.0004199345 0.0118913656 -0.0024220157 -0.0003667993 0.2220990170 0.0001100416 0.0050706677
1666059909.05139 22.963400 0.139804 0.391708 0.008961 0.005744 -0.999904 0.008915 0.0000019938 0.0000000535 -0.0000073630 0.0000017088 -0.0000049117 0.0004198904 0.0118175674 -0.0023292773 -0.0003681049 0.2190709083 0.0001074120 0.0050764737
1666059909.15140 22.805687 0.136252 0.389928 0.008899 0.005229 -0.999905 0.009104 0.0000019982 0.0000000469 -0.0000073690 0.0000017059 -0.0000046231 0.0004199005 0.0117533266 -0.0022631067 -0.0003695039 0.2162132398 0.0001046138 0.0050842584
1666059909.25139 22.654576 0.132709 0.388325 0.007113 0.005603 -0.999917 0.009118 0.0000019567 0.0000000265 -0.0000057734 0.0000017139 -0.0000047098 0.0004199579 0.0116858956 -0.0021738816 -0.0003712958 0.2133472245 0.0001016170 0.0050912914
1666059909.35139 22.500426 0.129180 0.385973 0.007191 0.006498 -0.999914 0.008849 0.0000019614 0.0000000385 -0.0000058151 0.0000017346 -0.0000055125 0.0004199474 0.0116212976 -0.0020867559 -0.0003723470 0.2105282189 0.0000988316 0.0050989087
1666059909.45139 22.346542 0.126205 0.384852 0.005713 0.007081 -0.999917 0.009167 0.0000019227 0.0000000193 -0.0000046222 0.0000017460 -0.0000059907 0.0004199692 0.0115583751 -0.0020175701 -0.0003734630 0.2077551807 0.0000963146 0.0051060791
1666059909.55139 22.187331 0.126721 0.380154 0.007684 0.005662 -0.999918 0.008482 0.0000019776 0.0000000203 -0.0000064266 0.0000017114 -0.0000047324 0.0004199416 0.0114955999 -0.0019864911 -0.0003748192 0.2048315433 0.0000935837 0.0051124676
1666059909.65139 22.034731 0.127059 0.379829 0.006512 0.005237 -0.999933 0.007968 0.0000019501 -0.0000000023 -0.0000052572 0.0000017065 -0.0000044021 0.0004199725 0.0114327506 -0.0019279585 -0.0003763692 0.2020130191 0.0000911158 0.0051194078
1666059909.75139 21.874724 0.123145 0.377603 0.008197 0.006600 -0.999905 0.008889 0.0000019958 0.0000000346 -0.0000067594 0.0000017363 -0.0000055512 0.0004199224 0.0113701815 -0.0018403931 -0.0003774565 0.1991586297 0.0000885395 0.0051268492
1666059909.85139 21.718324 0.125674 0.376829 0.006381 0.005265 -0.999932 0.008186 0.0000019331 0.0000000134 -0.0000052317 0.0000017060 -0.0000046101 0.0004199627 0.0113109374 -0.0018100498 -0.0003788480 0.1963719909 0.0000859214 0.0051342860
1666059909.95139 21.561352 0.125157 0.374827 0.005227 0.005713 -0.999952 0.006005 0.0000019201 -0.0000000064 -0.0000041718 0.0000017162 -0.0000047883 0.0004199588 0.0112505509 -0.0017685751 -0.0003800551 0.1935823039 0.0000834077 0.0051416818
1666059910.05139 21.399241 0.120683 0.375123 0.006298 0.006818 -0.999929 0.007460 0.0000019523 0.0000000160 -0.0000051908 0.0000017441 -0.0000058422 0.0004199381 0.0111885620 -0.0016972305 -0.0003810713 0.1907619324 0.0000805207 0.0051489998
1666059910.15139 21.238268 0.118326 0.374680 0.006606 0.006388 -0.999930 0.007513 0.0000019689 -0.0000000046 -0.0000053679 0.0000017303 -0.0000053616 0.0004199448 0.0111273207 -0.0016359221 -0.0003823218 0.1879576077 0.0000778517 0.0051559527
1666059910.25139 21.079094 0.117973 0.373639 0.007019 0.005431 -0.999935 0.007195 0.0000019879 -0.0000000210 -0.0000056613 0.0000017165 -0.0000045597 0.0004199659 0.0110656544 -0.0015786037 -0.0003834227 0.1851551657 0.0000749299 0.0051629584
1666059910.35139 20.921736 0.116816 0.374398 0.007697 0.005120 -0.999924 0.008196 0.0000019759 -0.0000000077 -0.0000063324 0.0000017104 -0.0000043927 0.0004199561 0.0110015878 -0.0015079296 -0.0003846528 0.1824533363 0.0000719204 0.0051694522
1666059910.45139 20.772508 0.113947 0.371350 0.006615 0.006215 -0.999923 0.008419 0.0000019472 -0.0000000090 -0.0000054447 0.0000017275 -0.0000051961 0.0004199640 0.0109373996 -0.0014331199 -0.0003858465 0.1798671423 0.0000682286 0.0051768455
1666059910.55139 20.623419 0.110895 0.369952 0.006075 0.006499 -0.999920 0.008963 0.0000019433 -0.0000000177 -0.0000049348 0.0000017413 -0.0000054270 0.0004199936 0.0108802007 -0.0013818686 -0.0003869291 0.1773538711 0.0000653028 0.0051846615
1666059910.65139 20.474353 0.109714 0.367940 0.003879 0.006079 -0.999938 0.008444 0.0000018892 -0.0000000412 -0.0000031269 0.0000017374 -0.0000052920 0.0004200186 0.0108209382 -0.0013233877 -0.0003879318 0.1748516546 0.0000626112 0.0051915819
1666059910.75139 20.317477 0.106592 0.365288 0.004856 0.006544 -0.999931 0.008444 0.0000019185 -0.0000000397 -0.0000039168 0.0000017524 -0.0000055374 0.0004200149 0.0107641870 -0.0012562408 -0.0003890027 0.1722282911 0.0000597432 0.0051988434
1666059910.85139 20.159077 0.103812 0.362726 0.005054 0.006405 -0.999932 0.008380 0.0000019381 -0.0000000479 -0.0000041356 0.0000017578 -0.0000054389 0.0004200301 0.0107083919 -0.0011922666 -0.0003900377 0.1696064678 0.0000567409 0.0052061699
1666059910.95139 19.995368 0.102852 0.359001 0.005557 0.005692 -0.999929 0.008835 0.0000019850 -0.0000000674 -0.0000046070 0.0000017579 -0.0000049060 0.0004200497 0.0106528574 -0.0011287681 -0.0003912199 0.1669462641 0.0000536018 0.0052136412
1666059911.05139 19.827973 0.100112 0.356640 0.005966 0.005646 -0.999925 0.009126 0.0000020221 -0.0000000834 -0.0000047936 0.0000017621 -0.0000047486 0.0004200554 0.0105966570 -0.0010636083 -0.0003919260 0.1642519063 0.0000508047 0.0052219224
1666059911.15139 19.663350 0.099116 0.353548 0.006732 0.005627 -0.999915 0.009612 0.0000019872 -0.0000000426 -0.0000056636 0.0000017508 -0.0000049238 0.0004200135 0.0105347209 -0.0009834880 -0.0003928592 0.1615270215 0.0000476790 0.0052298881
1666059911.25139 19.502985 0.096098 0.351684 0.006376 0.005249 -0.999917 0.009932 0.0000019880 -0.0000000541 -0.0000053279 0.0000017460 -0.0000045453 0.0004200379 0.0104753302 -0.0009387249 -0.0003932860 0.1589476574 0.0000448332 0.0052381678
1666059911.35139 19.350695 0.089691 0.353347 0.005461 0.005457 -0.999919 0.010159 0.0000019401 -0.0000000482 -0.0000043253 0.0000017386 -0.0000046078 0.0004200578 0.0104118470 -0.0008610267 -0.0003952260 0.1564658593 0.0000420565 0.0052455553
1666059911.45139 19.198670 0.084400 0.347888 0.005904 0.005991 -0.999913 0.010158 0.0000019472 -0.0000000377 -0.0000049244 0.0000017475 -0.0000051417 0.0004200161 0.0103410393 -0.0007597842 -0.0003968333 0.1540835795 0.0000390245 0.0052517822
1666059911.55139 19.047855 0.080569 0.347129 0.005295 0.005981 -0.999912 0.010604 0.0000019174 -0.0000000383 -0.0000042355 0.0000017409 -0.0000050915 0.0004200238 0.0102842596 -0.0006885819 -0.0003976002 0.1518093296 0.0000363868 0.0052595121
1666059911.65141 18.898577 0.077583 0.345720 0.005012 0.005343 -0.999912 0.011038 0.0000018941 -0.0000000290 -0.0000040243 0.0000017144 -0.0000044462 0.0004200459 0.0102303940 -0.0006279718 -0.0003987669 0.1494981739 0.0000334141 0.0052672222
1666059911.75142 18.750842 0.074624 0.343367 0.003822 0.005023 -0.999924 0.010574 0.0000018742 -0.0000000394 -0.0000031274 0.0000017080 -0.0000042313 0.0004200595 0.0101772083 -0.0005588336 -0.0003997712 0.1472089246 0.0000305261 0.0052744353
1666059911.85143 18.597921 0.069664 0.340945 0.003535 0.005804 -0.999914 0.011223 0.0000018672 -0.0000000348 -0.0000028922 0.0000017194 -0.0000048785 0.0004200563 0.0101242887 -0.0004742785 -0.0004005541 0.1448895748 0.0000273948 0.0052818912
1666059911.95143 18.441277 0.065995 0.340826 0.003660 0.006185 -0.999909 0.011422 0.0000018512 -0.0000000221 -0.0000029584 0.0000017134 -0.0000050943 0.0004200448 0.0100718976 -0.0004011247 -0.0004012705 0.1425211049 0.0000241523 0.0052892504
1666059912.05144 18.284236 0.064358 0.341492 0.002023 0.005937 -0.999917 0.011267 0.0000018378 -0.0000000384 -0.0000015681 0.0000017098 -0.0000050016 0.0004200641 0.0100213420 -0.0003466015 -0.0004019671 0.1401760174 0.0000210216 0.0052968029
1666059912.15144 18.118269 0.060840 0.340600 0.003012 0.006621 -0.999911 0.011169 0.0000018391 -0.0000000272 -0.0000023531 0.0000017197 -0.0000056640 0.0004200364 0.0099678879 -0.0002707139 -0.0004020930 0.1377627580 0.0000178509 0.0053042493
1666059912.25145 17.951825 0.057228 0.340924 0.003179 0.006897 -0.999899 0.011994 0.0000018402 -0.0000000192 -0.0000025645 0.0000017203 -0.0000058467 0.0004200349 0.0099137405 -0.0002080361 -0.0004025075 0.1353225519 0.0000144793 0.0053116277
1666059912.35145 17.781739 0.056127 0.341257 0.003432 0.006320 -0.999894 0.012660 0.0000018367 -0.0000000185 -0.0000027100 0.0000016998 -0.0000053849 0.0004200408 0.0098584775 -0.0001494580 -0.0004030790 0.1328962248 0.0000109695 0.0053187292
1666059912.45145 17.615737 0.052762 0.341848 0.003592 0.006139 -0.999889 0.013094 0.0000018459 -0.0000000183 -0.0000028713 0.0000016897 -0.0000051272 0.0004200467 0.0098040805 -0.0000951145 -0.0004037008 0.1304495869 0.0000072408 0.0053266325
1666059912.55145 17.452095 0.047669 0.341559 0.003915 0.006273 -0.999878 0.013735 0.0000018461 -0.0000000129 -0.0000031219 0.0000016916 -0.0000052729 0.0004200432 0.0097487804 -0.0000171409 -0.0004042700 0.1280874947 0.0000035780 0.0053345440
1666059912.65145 17.295348 0.044830 0.343754 0.003393 0.006361 -0.999874 0.014126 0.0000018382 -0.0000000139 -0.0000027778 0.0000016923 -0.0000052880 0.0004200467 0.0096940886 0.0000609617 -0.0004050463 0.1258015224 0.0000004053 0.0053426318
1666059912.75145 17.140385 0.041048 0.345741 0.002440 0.006399 -0.999875 0.014270 0.0000018310 -0.0000000276 -0.0000018382 0.0000017001 -0.0000054121 0.0004200531 0.0096435054 0.0001210230 -0.0004050726 0.1236471211 -0.0000027248 0.0053512697
1666059912.85145 16.984237 0.034164 0.347359 0.003068 0.007147 -0.999873 0.013885 0.0000018284 -0.0000000155 -0.0000024045 0.0000017201 -0.0000059856 0.0004200291 0.0095917128 0.0001982642 -0.0004054944 0.1214632027 -0.0000057431 0.0053594255
1666059912.95145 16.825409 0.029192 0.348273 0.003060 0.006995 -0.999871 0.014134 0.0000018327 -0.0000000186 -0.0000023831 0.0000017225 -0.0000058711 0.0004200444 0.0095413212 0.0002749087 -0.0004058014 0.1193106801 -0.0000089715 0.0053676542
1666059913.05145 16.661440 0.025642 0.347821 0.003134 0.006313 -0.999903 0.012014 0.0000018291 -0.0000000209 -0.0000024602 0.0000017055 -0.0000052616 0.0004200409 0.0094922352 0.0003420620 -0.0004062703 0.1170877419 -0.0000123809 0.0053754352
1666059913.15145 16.491664 0.022618 0.345882 0.002429 0.006322 -0.999921 0.010560 0.0000018330 -0.0000000313 -0.0000018855 0.0000017093 -0.0000053072 0.0004200401 0.0094439428 0.0004171580 -0.0004063494 0.1147825699 -0.0000159197 0.0053846276
1666059913.25145 16.312760 0.021719 0.344930 0.007407 0.005302 -0.999947 0.004803 0.0000019228 0.0000000164 -0.0000060337 0.0000017054 -0.0000047330 0.0004199384 0.0093966785 0.0004762249 -0.0004065353 0.1124090139 -0.0000195501 0.0053936715
1666059913.35145 16.153557 0.019166 0.344471 0.005523 0.006762 -0.999962 0.000700 0.0000018819 0.0000000069 -0.0000043695 0.0000017328 -0.0000057660 0.0004199090 0.0093505230 0.0005291807 -0.0004067213 0.1103133987 -0.0000228339 0.0054022310
1666059913.45145 15.997104 0.019635 0.344531 -0.004121 -0.007165 0.999963 0.002292 0.0000018612 -0.0000000070 -0.0000032183 0.0000017482 -0.0000061018 0.0004198953 0.0093071585 0.0005638495 -0.0004072718 0.1082907199 -0.0000260733 0.0054106624
1666059913.55145 15.837854 0.020458 0.344210 -0.004700 -0.006832 0.999946 0.006183 0.0000018500 -0.0000000047 -0.0000037063 0.0000017259 -0.0000056888 0.0004198402 0.0092631824 0.0005823649 -0.0004075726 0.1062570804 -0.0000294189 0.0054176966
1666059913.65145 15.686978 0.025765 0.343632 -0.004353 -0.006440 0.999919 0.010042 0.0000018443 -0.0000000103 -0.0000033229 0.0000017196 -0.0000056222 0.0004197898 0.0092179715 0.0006097598 -0.0004084281 0.1042347774 -0.0000324849 0.0054244999
1666059913.75145 15.525686 0.029604 0.344150 -0.004939 -0.006889 0.999883 0.012732 0.0000018680 0.0000000033 -0.0000038999 0.0000017257 -0.0000059716 0.0004197365 0.0091784023 0.0006235350 -0.0004092019 0.1022601623 -0.0000357509 0.0054323937
1666059913.85145 15.361617 0.035204 0.343205 -0.005480 -0.006564 0.999882 0.012763 0.0000018706 0.0000000070 -0.0000041517 0.0000017130 -0.0000056485 0.0004197279 0.0091400439 0.0006283436 -0.0004097616 0.1002173874 -0.0000391385 0.0054399833
1666059913.95144 15.203036 0.043762 0.342171 -0.006619 -0.005519 0.999866 0.013889 0.0000018809 0.0000000081 -0.0000053757 0.0000016886 -0.0000048854 0.0004196696 0.0090955969 0.0006221707 -0.0004108236 0.0981605808 -0.0000431788 0.0054457375
1666059914.05144 15.044843 0.045705 0.342575 -0.005420 -0.006289 0.999832 0.016320 0.0000018629 0.0000000022 -0.0000042812 0.0000017010 -0.0000054396 0.0004196499 0.0090572485 0.0006334603 -0.0004113836 0.0962968285 -0.0000464583 0.0054535020
1666059914.15144 14.892324 0.047903 0.341763 -0.003881 -0.007116 0.999821 0.017087 0.0000018354 -0.0000000027 -0.0000029200 0.0000017206 -0.0000062742 0.0004196355 0.0090171021 0.0006667419 -0.0004120580 0.0944226259 -0.0000496804 0.0054615018
1666059914.25144 14.737397 0.054453 0.341480 -0.003886 -0.006412 0.999804 0.018328 0.0000018479 -0.0000000157 -0.0000029236 0.0000017099 -0.0000055871 0.0004196556 0.0089800026 0.0006735029 -0.0004127687 0.0925888364 -0.0000527558 0.0054696173
1666059914.35144 14.585337 0.059049 0.341281 -0.003447 -0.006199 0.999793 0.019045 0.0000018617 -0.0000000252 -0.0000024855 0.0000017087 -0.0000053210 0.0004196881 0.0089448380 0.0006827561 -0.0004135465 0.0907664722 -0.0000557779 0.0054786021
1666059914.45144 14.431626 0.063342 0.341238 -0.003436 -0.005850 0.999785 0.019607 0.0000018412 -0.0000000242 -0.0000025040 0.0000016980 -0.0000049279 0.0004197028 0.0089074849 0.0006904760 -0.0004150969 0.0889559380 -0.0000590017 0.0054865378
1666059914.55144 14.272525 0.065874 0.341655 -0.003652 -0.006059 0.999783 0.019575 0.0000018465 -0.0000000225 -0.0000026064 0.0000017101 -0.0000052214 0.0004197258 0.0088709799 0.0007221218 -0.0004157838 0.0871409982 -0.0000620552 0.0054952480
1666059914.65144 14.109044 0.069932 0.343128 -0.004848 -0.005431 0.999767 0.020299 0.0000018531 -0.0000000179 -0.0000036047 0.0000016974 -0.0000046667 0.0004197378 0.0088348545 0.0007414289 -0.0004164006 0.0853019034 -0.0000653881 0.0055033355
1666059914.75143 13.949834 0.072029 0.344837 -0.004761 -0.005767 0.999768 0.020183 0.0000018569 -0.0000000204 -0.0000035010 0.0000017077 -0.0000049800 0.0004197595 0.0087978675 0.0007756317 -0.0004169812 0.0834860203 -0.0000688443 0.0055111399
1666059914.85142 13.793257 0.072842 0.344605 -0.004824 -0.006310 0.999756 0.020618 0.0000018440 -0.0000000160 -0.0000036797 0.0000017139 -0.0000053700 0.0004197573 0.0087612914 0.0008107069 -0.0004169344 0.0817257788 -0.0000718725 0.0055187691
1666059914.95141 13.636353 0.077023 0.344640 -0.005818 -0.006295 0.999739 0.021191 0.0000018633 -0.0000000064 -0.0000043712 0.0000017177 -0.0000054303 0.0004197641 0.0087269605 0.0008436233 -0.0004172023 0.0800061871 -0.0000750465 0.0055261875
1666059915.05140 13.482879 0.082148 0.346194 -0.005824 -0.006187 0.999752 0.020609 0.0000018928 -0.0000000143 -0.0000044406 0.0000017344 -0.0000056151 0.0004198030 0.0086945338 0.0008691863 -0.0004178001 0.0783280514 -0.0000777904 0.0055338025
1666059915.15140 13.328538 0.089455 0.344894 -0.005689 -0.005921 0.999730 0.021738 0.0000019101 -0.0000000213 -0.0000044281 0.0000017261 -0.0000051277 0.0004198243 0.0086647957 0.0008711157 -0.0004181475 0.0766758138 -0.0000815947 0.0055422775
1666059915.25139 13.169127 0.090142 0.343195 -0.005143 -0.006521 0.999720 0.022155 0.0000018511 -0.0000000001 -0.0000036633 0.0000017169 -0.0000052849 0.0004198164 0.0086304577 0.0008802401 -0.0004185634 0.0750364024 -0.0000856066 0.0055505482
1666059915.35139 13.010539 0.099785 0.342814 -0.005669 -0.005802 0.999704 0.022940 0.0000018903 0.0000000058 -0.0000044445 0.0000017325 -0.0000053516 0.0004198041 0.0085984634 0.0009166459 -0.0004188906 0.0733178340 -0.0000895997 0.0055597923
1666059915.45138 12.852749 0.107691 0.340622 -0.004280 -0.006175 0.999713 0.022754 0.0000018632 -0.0000000053 -0.0000032579 0.0000017359 -0.0000053780 0.0004198291 0.0085705228 0.0009153232 -0.0004191314 0.0716962737 -0.0000933749 0.0055685246
1666059915.55138 12.694666 0.118732 0.338175 -0.003919 -0.006074 0.999711 0.022942 0.0000018586 -0.0000000073 -0.0000028594 0.0000017374 -0.0000053284 0.0004198436 0.0085429333 0.0009137830 -0.0004197373 0.0700655413 -0.0000972108 0.0055770185
1666059915.65138 12.537659 0.126558 0.337664 -0.006010 -0.006708 0.999690 0.023214 0.0000018457 0.0000000243 -0.0000045018 0.0000017390 -0.0000057375 0.0004197946 0.0085096841 0.0009066211 -0.0004223571 0.0684370041 -0.0001010760 0.0055820999
1666059915.75137 12.380529 0.136721 0.337355 -0.005799 -0.006809 0.999696 0.022991 0.0000018446 0.0000000280 -0.0000044985 0.0000017510 -0.0000060836 0.0004197741 0.0084786837 0.0009138275 -0.0004228730 0.0668984448 -0.0001046693 0.0055895910
1666059915.85137 12.225219 0.146649 0.336572 -0.006758 -0.006101 0.999660 0.024430 0.0000018591 0.0000000281 -0.0000051899 0.0000017279 -0.0000053234 0.0004197562 0.0084503582 0.0008951102 -0.0004239025 0.0653339741 -0.0001083537 0.0055969909
1666059915.95137 12.064759 0.156694 0.335732 -0.007143 -0.005655 0.999695 0.022960 0.0000018808 0.0000000342 -0.0000056440 0.0000017270 -0.0000048625 0.0004197910 0.0084243857 0.0009017394 -0.0004250366 0.0638357420 -0.0001122402 0.0056049358
1666059916.05137 11.905166 0.167380 0.334058 -0.007172 -0.005150 0.999664 0.024358 0.0000018859 0.0000000240 -0.0000057063 0.0000017217 -0.0000045790 0.0004197934 0.0084003033 0.0008991636 -0.0004260212 0.0623049408 -0.0001161058 0.0056132876
1666059916.15137 11.751283 0.175314 0.333574 -0.005690 -0.006470 0.999684 0.023630 0.0000018522 0.0000000246 -0.0000044968 0.0000017538 -0.0000056887 0.0004198158 0.0083725232 0.0009143564 -0.0004263646 0.0608318511 -0.0001195076 0.0056219168
1666059916.25137 11.594184 0.184770 0.331931 -0.005885 -0.006648 0.999689 0.023322 0.0000018647 0.0000000229 -0.0000045532 0.0000017715 -0.0000057986 0.0004198388 0.0083494717 0.0009161224 -0.0004269677 0.0593885643 -0.0001228449 0.0056310036
1666059916.35137 11.442911 0.194919 0.329958 -0.006212 -0.006059 0.999666 0.024325 0.0000018655 0.0000000170 -0.0000048967 0.0000017636 -0.0000053025 0.0004198383 0.0083273463 0.0009121182 -0.0004273591 0.0579531594 -0.0001261371 0.0056399458
1666059916.45136 11.288066 0.201103 0.328692 -0.006169 -0.006570 0.999668 0.024142 0.0000018664 0.0000000232 -0.0000047435 0.0000017904 -0.0000057715 0.0004198558 0.0083042867 0.0009300384 -0.0004278087 0.0565926881 -0.0001293224 0.0056490427
1666059916.55136 11.130026 0.211849 0.324444 -0.006248 -0.006384 0.999659 0.024520 0.0000018781 0.0000000268 -0.0000049075 0.0000017682 -0.0000054794 0.0004198319 0.0082779487 0.0009471118 -0.0004282969 0.0551964500 -0.0001313203 0.0056551938
1666059916.65136 10.976734 0.223671 0.324874 -0.005914 -0.005625 0.999672 0.024278 0.0000018565 0.0000000145 -0.0000044202 0.0000017570 -0.0000049850 0.0004198528 0.0082581543 0.0009486743 -0.0004292602 0.0538145997 -0.0001350356 0.0056635542
1666059916.75136 10.819723 0.234605 0.324096 -0.006908 -0.005319 0.999657 0.024682 0.0000018696 0.0000000221 -0.0000053138 0.0000017501 -0.0000046570 0.0004198195 0.0082371228 0.0009512336 -0.0004303253 0.0524676942 -0.0001388154 0.0056712494
1666059916.85136 10.671285 0.244762 0.324327 -0.005688 -0.005992 0.999672 0.024235 0.0000018405 0.0000000197 -0.0000043400 0.0000017628 -0.0000052964 0.0004198268 0.0082146160 0.0009660318 -0.0004314355 0.0511615373 -0.0001428872 0.0056784120
1666059916.95136 10.513141 0.252611 0.322391 -0.006198 -0.006616 0.999662 0.024358 0.0000018607 0.0000000307 -0.0000046540 0.0000017886 -0.0000058421 0.0004198328 0.0081962191 0.0009731195 -0.0004318990 0.0499107518 -0.0001461947 0.0056863044
1666059917.05136 10.360944 0.265646 0.319514 -0.007590 -0.006101 0.999648 0.024663 0.0000018987 0.0000000405 -0.0000059880 0.0000017805 -0.0000054589 0.0004198104 0.0081763559 0.0009851776 -0.0004318296 0.0485961646 -0.0001498069 0.0056940412
1666059917.15136 10.205703 0.276130 0.318470 -0.006836 -0.006527 0.999660 0.024316 0.0000019202 0.0000000283 -0.0000053067 0.0000018087 -0.0000056897 0.0004198570 0.0081596268 0.0009929062 -0.0004321747 0.0473847159 -0.0001530244 0.0057021635
1666059917.25136 10.045932 0.287310 0.317564 -0.007201 -0.006293 0.999655 0.024471 0.0000019242 0.0000000242 -0.0000056664 0.0000018079 -0.0000054635 0.0004198737 0.0081433252 0.0009982714 -0.0004330302 0.0461212301 -0.0001569265 0.0057100779
1666059917.35136 9.888458 0.296138 0.317461 -0.007460 -0.005980 0.999656 0.024437 0.0000019277 0.0000000238 -0.0000058652 0.0000018082 -0.0000051940 0.0004198847 0.0081250456 0.0010124338 -0.0004332267 0.0448633523 -0.0001609299 0.0057180220
1666059917.45136 9.733299 0.305022 0.318851 -0.007646 -0.006237 0.999640 0.024958 0.0000019292 0.0000000283 -0.0000059398 0.0000018225 -0.0000054860 0.0004198874 0.0081041633 0.0010429340 -0.0004339620 0.0436484670 -0.0001647076 0.0057257278
1666059917.55136 9.582640 0.317360 0.320525 -0.006393 -0.006587 0.999665 0.024186 0.0000018676 0.0000000375 -0.0000050317 0.0000018141 -0.0000057360 0.0004198897 0.0080826092 0.0010663438 -0.0004357043 0.0424921599 -0.0001687292 0.0057312198
1666059917.65136 9.425727 0.327226 0.320624 -0.006275 -0.007158 0.999673 0.023752 0.0000019010 0.0000000381 -0.0000049000 0.0000018347 -0.0000062232 0.0004199048 0.0080689855 0.0010784794 -0.0004363792 0.0413656140 -0.0001724228 0.0057391780
1666059917.75136 9.269544 0.335613 0.319387 -0.006647 -0.006776 0.999674 0.023722 0.0000019121 0.0000000448 -0.0000054502 0.0000018144 -0.0000058201 0.0004198768 0.0080533645 0.0010923072 -0.0004373939 0.0402123563 -0.0001765848 0.0057463251
1666059917.85136 9.116574 0.345554 0.318133 -0.005340 -0.006986 0.999684 0.023545 0.0000018701 0.0000000435 -0.0000043407 0.0000018105 -0.0000060809 0.0004198543 0.0080331146 0.0011285413 -0.0004382577 0.0391040719 -0.0001801415 0.0057538474
1666059917.95136 8.955707 0.357198 0.314700 -0.005603 -0.006489 0.999692 0.023302 0.0000018925 0.0000000443 -0.0000045969 0.0000018149 -0.0000057801 0.0004198707 0.0080191152 0.0011487775 -0.0004393696 0.0379940767 -0.0001839135 0.0057617195
1666059918.05136 8.789361 0.366868 0.313692 -0.005729 -0.005949 0.999707 0.022757 0.0000018709 0.0000000488 -0.0000044558 0.0000017942 -0.0000053447 0.0004198685 0.0080020529 0.0011699068 -0.0004400810 0.0368743487 -0.0001873988 0.0057699643
1666059918.15136 8.629253 0.374195 0.312038 -0.006417 -0.006174 0.999695 0.023038 0.0000018915 0.0000000649 -0.0000052188 0.0000018099 -0.0000053875 0.0004198968 0.0079868257 0.0012070574 -0.0004407389 0.0357347582 -0.0001907117 0.0057791376
1666059918.25136 8.472016 0.379844 0.311761 -0.005608 -0.006401 0.999710 0.022533 0.0000018814 0.0000000632 -0.0000043913 0.0000018257 -0.0000055727 0.0004199432 0.0079704783 0.0012467135 -0.0004412028 0.0346942749 -0.0001939690 0.0057881561
1666059918.35136 8.313206 0.383048 0.309567 -0.004619 -0.007174 0.999713 0.022380 0.0000018526 0.0000000603 -0.0000036651 0.0000018436 -0.0000060993 0.0004199672 0.0079504106 0.0012970715 -0.0004418918 0.0336791613 -0.0001973160 0.0057962552
1666059918.45136 8.155027 0.390536 0.307626 -0.005642 -0.007171 0.999709 0.022339 0.0000018815 0.0000000839 -0.0000044414 0.0000018501 -0.0000061432 0.0004199777 0.0079330793 0.0013468865 -0.0004418672 0.0326493980 -0.0002003663 0.0058055820
1666059918.55136 7.999132 0.397068 0.305725 -0.004602 -0.007332 0.999727 0.021723 0.0000018749 0.0000000754 -0.0000034655 0.0000018719 -0.0000062307 0.0004200453 0.0079183743 0.0013890507 -0.0004420724 0.0316824210 -0.0002035104 0.0058149310
1666059918.65136 7.838816 0.404313 0.302951 -0.005323 -0.007125 0.999715 0.022141 0.0000018959 0.0000000907 -0.0000041218 0.0000018831 -0.0000061923 0.0004200657 0.0079033474 0.0014315037 -0.0004428781 0.0307058144 -0.0002070487 0.0058235979
1666059918.75136 7.680294 0.413169 0.301348 -0.004577 -0.006614 0.999737 0.021477 0.0000019046 0.0000000814 -0.0000034846 0.0000018813 -0.0000057978 0.0004201279 0.0078906757 0.0014737393 -0.0004432911 0.0297586420 -0.0002107650 0.0058327251
1666059918.85136 7.522880 0.419429 0.300528 -0.004362 -0.007084 0.999734 0.021490 0.0000019194 0.0000000574 -0.0000032458 0.0000018566 -0.0000061471 0.0004200787 0.0078706988 0.0015217712 -0.0004445561 0.0288210857 -0.0002135076 0.0058384566
1666059918.95136 7.364261 0.426575 0.302260 -0.004629 -0.007230 0.999753 0.020506 0.0000019098 0.0000000544 -0.0000033828 0.0000018643 -0.0000063066 0.0004200846 0.0078570786 0.0015674670 -0.0004450024 0.0279187206 -0.0002177575 0.0058466764
1666059919.05136 7.208175 0.432863 0.303080 -0.003616 -0.007657 0.999754 0.020513 0.0000019071 0.0000000484 -0.0000025998 0.0000018830 -0.0000066925 0.0004201104 0.0078448920 0.0016134508 -0.0004452282 0.0270479905 -0.0002216618 0.0058555523
1666059919.15136 7.047703 0.438072 0.303811 -0.005270 -0.007600 0.999752 0.020282 0.0000019208 0.0000000656 -0.0000039106 0.0000018794 -0.0000066770 0.0004200922 0.0078330033 0.0016602866 -0.0004450048 0.0261832126 -0.0002261014 0.0058640158
1666059919.25136 6.892249 0.442894 0.306309 -0.005177 -0.007271 0.999760 0.019992 0.0000018706 0.0000000811 -0.0000040368 0.0000018577 -0.0000065090 0.0004200482 0.0078164654 0.0017143917 -0.0004448452 0.0253392083 -0.0002304606 0.0058718377
